Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1738670461,81,,Aggregated,73.900000,0.400000,100,310,500,680,1300,2100,4300,7100,60000,60000,60000,378387,2597,100.0,628.776127150002,0.7880420002948085,60108.41713700029,2984.206867572089
1738670462,81,,Aggregated,72.100000,0.300000,100,310,500,680,1300,2100,4300,7100,60000,60000,60000,378509,2597,100.0,628.8239902196349,0.7880420002948085,60108.41713700029,2984.8212697716567
1738670463,81,,Aggregated,71.800000,0.300000,100,310,500,680,1300,2100,4300,7100,60000,60000,60000,378668,2598,100.0,628.8479168991386,0.7880420002948085,60108.41713700029,2984.1269528980533
1738670464,81,,Aggregated,84.300000,0.300000,100,310,500,680,1300,2100,4300,7100,60000,60000,60000,378832,2598,100.0,628.804087660559,0.7880420002948085,60108.41713700029,2983.3665397854456
1738670465,83,,Aggregated,92.400000,0.300000,100,310,500,680,1300,2100,4300,7100,60000,60000,60000,379020,2598,100.0,628.8484948700619,0.7880420002948085,60108.41713700029,2981.926159569416
1738670466,83,,Aggregated,95.700000,0.200000,100,310,500,680,1300,2100,4300,7100,60000,60000,60000,379157,2598,100.0,628.7842847603073,0.7880420002948085,60108.41713700029,2981.89615647344
1738670467,83,,Aggregated,100.700000,0.100000,100,310,500,680,1300,2100,4300,7100,60000,60000,60000,379327,2598,100.0,628.7642281341771,0.7880420002948085,60108.41713700029,2982.607262335663
1738670468,83,,Aggregated,105.200000,0.100000,100,310,500,680,1300,2100,4300,7100,60000,60000,60000,379508,2598,100.0,628.7694071660651,0.7880420002948085,60108.41713700029,2983.260690156729
1738670469,83,,Aggregated,103.300000,0.100000,100,310,500,680,1300,2100,4300,7100,60000,60000,60000,379631,2598,100.0,628.7705039939548,0.7880420002948085,60108.41713700029,2983.8748179152913
1738670470,83,,Aggregated,113.600000,0.100000,100,310,500,680,1300,2100,4300,7100,60000,60000,60000,379754,2598,100.0,628.8594393926462,0.7880420002948085,60108.41713700029,2984.450007109866
1738670471,83,,Aggregated,125.400000,0.100000,100,310,500,680,1300,2100,4300,7100,60000,60000,60000,379888,2599,100.0,628.8597934074306,0.7880420002948085,60108.41713700029,2984.451519921661
1738670472,83,,Aggregated,136.900000,0.100000,100,310,500,680,1300,2100,4300,7100,60000,60000,60000,380028,2599,100.0,628.82967274219,0.7880420002948085,60108.41713700029,2983.906562148052
1738670474,83,,Aggregated,141.200000,0.200000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,380167,2599,100.0,628.8367149458081,0.7880420002948085,60108.41713700029,2985.8394652876236
1738670475,86,,Aggregated,145.200000,0.200000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,380346,2599,100.0,628.7796421788662,0.7880420002948085,60108.41713700029,2986.5103563597354
1738670476,86,,Aggregated,144.800000,0.100000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,380533,2601,100.0,628.6390561631216,0.7880420002948085,60108.41713700029,2987.152693721701
1738670477,86,,Aggregated,145.400000,0.100000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,380707,2602,100.0,628.6143850414338,0.7880420002948085,60108.41713700029,2985.8326613379845
1738670478,86,,Aggregated,144.100000,0.200000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,380863,2603,100.0,628.5662107061835,0.7880420002948085,60108.41713700029,2985.6632594922585
1738670479,86,,Aggregated,149.600000,0.400000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,381082,2603,100.0,628.4436780515751,0.7880420002948085,60108.41713700029,2986.562760770648
1738670480,86,,Aggregated,146.100000,0.500000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,381275,2603,100.0,628.358861660474,0.7880420002948085,60108.41713700029,2986.611157301161
1738670481,86,,Aggregated,152.500000,0.500000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,381453,2604,100.0,628.2951476305418,0.7880420002948085,60108.41713700029,2987.3356796250127
1738670482,86,,Aggregated,156.800000,0.500000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,381665,2605,100.0,628.1488194519177,0.7880420002948085,60108.41713700029,2987.24077135708
1738670483,86,,Aggregated,164.000000,0.600000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,381880,2605,100.0,628.0016090859909,0.7880420002948085,60108.41713700029,2987.6093563423065
1738670484,86,,Aggregated,171.900000,0.500000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,382076,2606,100.0,627.8923263390348,0.7880420002948085,60108.41713700029,2987.638503857871
1738670485,84,,Aggregated,179.500000,0.600000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,382164,2606,100.0,627.8833332764499,0.7880420002948085,60108.41713700029,2988.5080070336294
1738670486,84,,Aggregated,182.700000,0.700000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,382261,2606,100.0,627.9390791290198,0.7880420002948085,60108.41713700029,2988.7961000468267
1738670487,84,,Aggregated,179.300000,0.700000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,382335,2606,100.0,628.0094754322316,0.7880420002948085,60108.41713700029,2989.2539605319944
1738670488,84,,Aggregated,169.300000,0.600000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,382385,2606,100.0,628.0287584076839,0.7880420002948085,60108.41713700029,2989.922836931365
1738670489,84,,Aggregated,160.300000,0.400000,100,320,500,680,1300,2100,4300,7100,60000,60000,60000,382432,2606,100.0,628.0892505829463,0.7880420002948085,60108.41713700029,2992.615555183667
1738670490,84,,Aggregated,153.100000,0.300000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382458,2607,100.0,628.203026080109,0.7880420002948085,60108.41713700029,2994.460620512579
1738670491,84,,Aggregated,135.100000,0.300000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382470,2607,100.0,628.2180489552262,0.7880420002948085,60108.41713700029,2994.874445054514
1738670492,84,,Aggregated,122.300000,0.400000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382524,2608,100.0,628.427535534621,0.7880420002948085,60108.41713700029,2997.0272976336123
1738670493,84,,Aggregated,105.400000,0.300000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382553,2608,100.0,628.4917361731143,0.7880420002948085,60108.41713700029,2999.345695890504
1738670494,90,,Aggregated,87.600000,0.300000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382607,2609,100.0,628.6850374616315,0.7880420002948085,60108.41713700029,3000.4821317958113
1738670495,90,,Aggregated,70.900000,0.300000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382654,2609,100.0,628.8253839865663,0.7880420002948085,60108.41713700029,3001.1501852848787
1738670496,90,,Aggregated,56.900000,0.200000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382675,2610,100.0,628.8840568573085,0.7880420002948085,60108.41713700029,3004.5098477820607
1738670497,90,,Aggregated,47.700000,0.300000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382718,2610,100.0,629.0866507736913,0.7880420002948085,60108.41713700029,3005.6944721701097
1738670499,90,,Aggregated,38.300000,0.400000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382782,2610,100.0,629.1649130479059,0.7880420002948085,60108.41713700029,3007.77402281194
1738670500,90,,Aggregated,35.700000,0.400000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382829,2610,100.0,629.3638249529021,0.7880420002948085,60108.41713700029,3009.5062181809635
1738670501,90,,Aggregated,35.700000,0.400000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382851,2612,100.0,629.4070264469325,0.7880420002948085,60108.41713700029,3010.332967655824
1738670502,90,,Aggregated,38.100000,0.300000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382878,2612,100.0,629.5146237917368,0.7880420002948085,60108.41713700029,3012.1950151223105
1738670503,90,,Aggregated,38.800000,0.500000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382923,2613,100.0,629.7671914981826,0.7880420002948085,60108.41713700029,3013.932636587512
1738670504,90,,Aggregated,39.000000,0.500000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,382976,2614,100.0,629.9544579668376,0.7880420002948085,60108.41713700029,3014.037310431985
1738670505,92,,Aggregated,37.400000,0.500000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,383039,2615,100.0,630.0546124736844,0.7880420002948085,60108.41713700029,3014.0585031811383
1738670506,92,,Aggregated,40.200000,0.600000,100,320,510,680,1300,2100,4300,7100,60000,60000,60000,383073,2616,100.0,630.1317122699267,0.7880420002948085,60108.41713700029,3015.8458022361274
1738670507,92,,Aggregated,41.700000,0.600000,100,320,510,680,1300,2100,4300,7200,60000,60000,60000,383096,2616,100.0,630.2036374731858,0.7880420002948085,60108.41713700029,3017.1644783552947
1738670508,92,,Aggregated,40.100000,0.600000,100,320,510,680,1300,2200,4300,7200,60000,60000,60000,383158,2617,100.0,630.4058174147209,0.7880420002948085,60108.41713700029,3018.7613203952415
1738670509,92,,Aggregated,41.300000,0.600000,100,320,510,680,1300,2200,4300,7200,60000,60000,60000,383205,2617,100.0,630.6487748432293,0.7880420002948085,60108.41713700029,3019.424472540807
1738670510,92,,Aggregated,42.200000,0.700000,100,320,510,680,1300,2200,4300,7200,60000,60000,60000,383231,2617,100.0,630.8074143411354,0.7880420002948085,60108.41713700029,3020.7491695609174
1738670511,92,,Aggregated,39.600000,0.700000,100,320,510,680,1300,2200,4300,7200,60000,60000,60000,383252,2618,100.0,630.8091142553636,0.7880420002948085,60108.41713700029,3023.1656064417148
1738670512,92,,Aggregated,39.600000,0.700000,100,320,510,680,1300,2200,4300,7200,60000,60000,60000,383275,2618,100.0,630.9680730183594,0.7880420002948085,60108.41713700029,3025.063228752201
1738670513,92,,Aggregated,39.100000,0.600000,100,320,510,680,1300,2200,4300,7200,60000,60000,60000,383330,2619,100.0,631.3265209808956,0.7880420002948085,60108.41713700029,3025.155555265698
1738670514,92,,Aggregated,38.500000,0.600000,100,320,510,680,1300,2200,4300,7200,60000,60000,60000,383368,2620,100.0,631.558232714219,0.7880420002948085,60108.41713700029,3025.393021848459
1738670515,94,,Aggregated,39.700000,0.500000,100,320,510,680,1300,2200,4300,7200,60000,60000,60000,383408,2620,100.0,631.6291981000024,0.7880420002948085,60108.41713700029,3026.1214919876475
1738670516,94,,Aggregated,36.600000,0.500000,100,320,510,680,1300,2200,4300,7200,60000,60000,60000,383433,2620,100.0,631.6943811984928,0.7880420002948085,60108.41713700029,3027.453382989988
1738670517,94,,Aggregated,34.300000,0.500000,100,320,510,680,1300,2200,4300,7200,60000,60000,60000,383471,2620,100.0,631.8122755120328,0.7880420002948085,60108.41713700029,3030.734024215651
1738670518,94,,Aggregated,36.000000,0.500000,100,320,510,680,1300,2200,4400,7200,60000,60000,60000,383521,2620,100.0,632.021050536476,0.7880420002948085,60108.41713700029,3031.9100153576987
1738670519,94,,Aggregated,35.000000,0.400000,100,320,510,680,1300,2200,4400,7200,60000,60000,60000,383604,2621,100.0,632.3092704481155,0.7880420002948085,60108.41713700029,3031.7724580557033
1738670520,94,,Aggregated,34.100000,0.300000,100,320,510,680,1300,2200,4400,7200,60000,60000,60000,383752,2621,100.0,632.6864392406709,0.7880420002948085,60108.41713700029,3032.1960563071984
1738670521,94,,Aggregated,34.800000,0.300000,100,320,510,680,1300,2200,4400,7200,60000,60000,60000,383860,2622,100.0,632.7827180267988,0.7880420002948085,60108.41713700029,3031.375855780753
1738670523,94,,Aggregated,38.400000,0.400000,100,320,510,680,1300,2200,4400,7200,60000,60000,60000,384032,2622,100.0,633.0631851296996,0.7880420002948085,60108.41713700029,3031.6112849970837
1738670524,94,,Aggregated,60.200000,0.400000,100,320,510,680,1300,2200,4400,7200,60000,60000,60000,384182,2624,100.0,633.1859421995042,0.7880420002948085,60108.41713700029,3032.4861237642576
1738670525,94,,Aggregated,72.900000,0.400000,100,320,510,680,1300,2200,4400,7200,60000,60000,60000,384350,2625,100.0,633.1998755973093,0.7880420002948085,60108.41713700029,3032.7478314036684
1738670526,94,,Aggregated,83.900000,0.500000,100,320,510,680,1300,2200,4400,7200,60000,60000,60000,384445,2625,100.0,633.2841352814413,0.7880420002948085,60108.41713700029,3033.549990245679
1738670527,94,,Aggregated,96.300000,0.500000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,384530,2625,100.0,633.3518594253133,0.7880420002948085,60108.41713700029,3034.400967414766
1738670528,94,,Aggregated,101.100000,0.500000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,384645,2626,100.0,633.3522571672287,0.7880420002948085,60108.41713700029,3034.5463011348124
1738670529,94,,Aggregated,108.000000,0.500000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,384783,2626,100.0,633.449394490195,0.7880420002948085,60108.41713700029,3036.5893035814993
1738670530,94,,Aggregated,114.000000,0.600000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,384837,2627,100.0,633.567158386573,0.7880420002948085,60108.41713700029,3037.729594607587
1738670531,94,,Aggregated,124.200000,0.600000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,384871,2627,100.0,633.665903273345,0.7880420002948085,60108.41713700029,3037.471841214329
1738670532,94,,Aggregated,122.500000,0.600000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,384906,2627,100.0,633.7575835111004,0.7880420002948085,60108.41713700029,3039.2641268257703
1738670533,94,,Aggregated,108.800000,0.600000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,384964,2628,100.0,633.8957060348647,0.7880420002948085,60108.41713700029,3040.86980860548
1738670534,94,,Aggregated,103.000000,0.500000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,385044,2628,100.0,634.113328613695,0.7880420002948085,60108.41713700029,3041.7844765793
1738670535,92,,Aggregated,90.900000,0.600000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,385130,2628,100.0,634.3090621978231,0.7880420002948085,60108.41713700029,3042.6792148105833
1738670536,92,,Aggregated,81.900000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,385206,2628,100.0,634.3878730934634,0.7880420002948085,60108.41713700029,3042.6244606781825
1738670537,92,,Aggregated,76.400000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,385314,2629,100.0,634.5355810592422,0.7880420002948085,60108.41713700029,3043.8742532064757
1738670538,92,,Aggregated,72.800000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,385389,2630,100.0,634.5598941608865,0.7880420002948085,60108.41713700029,3043.8291959552557
1738670539,92,,Aggregated,74.100000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,385489,2630,100.0,634.7192841979846,0.7880420002948085,60108.41713700029,3043.0677580942647
1738670540,92,,Aggregated,72.900000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,385567,2630,100.0,634.73150525872,0.7880420002948085,60108.41713700029,3042.4796520449104
1738670541,92,,Aggregated,66.600000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,385673,2631,100.0,634.8799715557117,0.7880420002948085,60108.41713700029,3041.6738843528065
1738670542,92,,Aggregated,68.700000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,385765,2631,100.0,634.9712293444456,0.7880420002948085,60108.41713700029,3040.9841898565187
1738670543,92,,Aggregated,74.200000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,385873,2631,100.0,635.0501934138152,0.7880420002948085,60108.41713700029,3041.1632480116514
1738670544,93,,Aggregated,80.000000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,385980,2631,100.0,635.1677983756181,0.7880420002948085,60108.41713700029,3041.9003627130937
1738670545,93,,Aggregated,84.500000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,386040,2631,100.0,635.2454739287798,0.7880420002948085,60108.41713700029,3041.945927883121
1738670546,93,,Aggregated,89.900000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,386172,2631,100.0,635.3861479062448,0.7880420002948085,60108.41713700029,3041.442217457506
1738670548,93,,Aggregated,88.500000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,386280,2631,100.0,635.4388004294718,0.7880420002948085,60108.41713700029,3042.175600600601
1738670549,93,,Aggregated,91.300000,0.200000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,386357,2631,100.0,635.4946686820153,0.7880420002948085,60108.41713700029,3042.115758223612
1738670550,93,,Aggregated,92.900000,0.100000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,386469,2631,100.0,635.6350904809942,0.7880420002948085,60108.41713700029,3042.293327537267
1738670551,93,,Aggregated,91.500000,0.100000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,386569,2631,100.0,635.7501833965875,0.7880420002948085,60108.41713700029,3042.558948079127
1738670552,93,,Aggregated,94.400000,0.100000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,386661,2631,100.0,635.8597637596278,0.7880420002948085,60108.41713700029,3043.9064917330684
1738670553,93,,Aggregated,95.800000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,386728,2631,100.0,635.9478369199472,0.7880420002948085,60108.41713700029,3043.3967336215633
1738670554,93,,Aggregated,95.400000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,386849,2631,100.0,635.9863252096411,0.7880420002948085,60108.41713700029,3043.5009861728995
1738670555,92,,Aggregated,91.300000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,386946,2631,100.0,636.0471017477206,0.7880420002948085,60108.41713700029,3043.2926635757963
1738670556,92,,Aggregated,92.200000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,387026,2631,100.0,636.1030746265301,0.7880420002948085,60108.41713700029,3043.1872974942253
1738670557,92,,Aggregated,93.600000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,387148,2631,100.0,636.1162249829662,0.7880420002948085,60108.41713700029,3042.251348321572
1738670558,92,,Aggregated,94.500000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,387214,2631,100.0,636.1590310821699,0.7880420002948085,60108.41713700029,3041.7479610757878
1738670559,92,,Aggregated,91.700000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,387267,2631,100.0,636.2163512903537,0.7880420002948085,60108.41713700029,3042.369881761162
1738670560,92,,Aggregated,90.500000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,387330,2631,100.0,636.3646024370111,0.7880420002948085,60108.41713700029,3042.413203211732
1738670561,92,,Aggregated,90.500000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,387389,2631,100.0,636.3368146041302,0.7880420002948085,60108.41713700029,3042.9832235814647
1738670562,92,,Aggregated,83.900000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,387471,2631,100.0,636.6426119945166,0.7880420002948085,60108.41713700029,3042.357229315226
1738670563,92,,Aggregated,79.600000,0.000000,100,320,510,690,1300,2200,4400,7300,60000,60000,60000,387625,2631,100.0,636.8249023150314,0.7880420002948085,60108.41713700029,3041.676733956788
1738670564,92,,Aggregated,76.800000,0.000000,100,320,510,690,1300,2200,4400,7300,60000,60000,60000,387819,2631,100.0,636.8674559628025,0.7880420002948085,60108.41713700029,3041.7453064445012
1738670565,95,,Aggregated,83.900000,0.000000,100,320,510,690,1300,2200,4400,7300,60000,60000,60000,388057,2631,100.0,636.8873663641505,0.7880420002948085,60108.41713700029,3039.934630737237
1738670566,95,,Aggregated,87.300000,0.000000,100,320,510,690,1300,2200,4400,7300,60000,60000,60000,388274,2631,100.0,636.8759572539828,0.7880420002948085,60108.41713700029,3040.2693690538126
1738670567,95,,Aggregated,99.000000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,388502,2632,100.0,636.701570785213,0.7880420002948085,60108.41713700029,3039.062864541238
1738670568,95,,Aggregated,111.900000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,388716,2632,100.0,636.5580459611124,0.7880420002948085,60108.41713700029,3038.461969664228
1738670569,95,,Aggregated,122.800000,0.000000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,388926,2633,100.0,636.4407759612662,0.7880420002948085,60108.41713700029,3038.4448558337576
1738670570,95,,Aggregated,134.800000,0.100000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,389144,2634,100.0,636.3986546116282,0.7880420002948085,60108.41713700029,3036.7973680694035
1738670572,95,,Aggregated,148.100000,0.100000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,389370,2636,100.0,636.2858017512817,0.7880420002948085,60108.41713700029,3035.585325012199
1738670573,95,,Aggregated,179.400000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,389625,2636,100.0,636.0484206274483,0.7880420002948085,60108.41713700029,3035.697642605069
1738670574,95,,Aggregated,195.800000,0.500000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,389774,2636,100.0,635.9972008842983,0.7880420002948085,60108.41713700029,3035.561440732322
1738670575,100,,Aggregated,207.200000,0.500000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,390002,2637,100.0,635.8932816211284,0.7880420002948085,60108.41713700029,3035.3750032051116
1738670576,100,,Aggregated,207.900000,0.500000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,390264,2637,100.0,635.7560434972974,0.7880420002948085,60108.41713700029,3035.432853145563
1738670577,100,,Aggregated,207.100000,0.600000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,390448,2637,100.0,635.6507051036564,0.7880420002948085,60108.41713700029,3035.0315509363604
1738670578,100,,Aggregated,210.200000,0.600000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,390696,2637,100.0,635.4574435710948,0.7880420002948085,60108.41713700029,3035.63536355632
1738670579,100,,Aggregated,208.000000,0.600000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,390900,2639,100.0,635.3963965090852,0.7880420002948085,60108.41713700029,3036.650125351752
1738670580,100,,Aggregated,210.100000,0.500000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,391132,2639,100.0,635.2925303551517,0.7880420002948085,60108.41713700029,3035.937044271499
1738670581,100,,Aggregated,210.900000,0.600000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,391339,2639,100.0,635.1214529810146,0.7880420002948085,60108.41713700029,3035.412473584284
1738670582,100,,Aggregated,213.000000,0.600000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,391513,2639,100.0,635.0705476172319,0.7880420002948085,60108.41713700029,3036.1012482344136
1738670583,100,,Aggregated,212.000000,0.500000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,391741,2639,100.0,634.9978222914232,0.7880420002948085,60108.41713700029,3036.440015214134
1738670584,100,,Aggregated,204.500000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,391881,2640,100.0,635.0088330106419,0.7880420002948085,60108.41713700029,3036.943944717912
1738670585,97,,Aggregated,201.900000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,392065,2640,100.0,635.0879567939483,0.7880420002948085,60108.41713700029,3037.0969915702753
1738670586,97,,Aggregated,206.500000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,392303,2640,100.0,634.950128893634,0.7880420002948085,60108.41713700029,3036.2973696352055
1738670587,97,,Aggregated,198.400000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,392518,2641,100.0,634.799960472361,0.7880420002948085,60108.41713700029,3036.1940522472855
1738670588,97,,Aggregated,195.200000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,392732,2641,100.0,634.7756451786496,0.7880420002948085,60108.41713700029,3035.111027367263
1738670589,97,,Aggregated,197.800000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,392920,2642,100.0,634.7197165613574,0.7880420002948085,60108.41713700029,3034.73979945027
1738670590,97,,Aggregated,195.700000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,393092,2643,100.0,634.6092245396352,0.7880420002948085,60108.41713700029,3033.4549647410786
1738670591,97,,Aggregated,195.200000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,393279,2644,100.0,634.5855841441712,0.7880420002948085,60108.41713700029,3033.535607037243
1738670592,97,,Aggregated,191.800000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,393404,2644,100.0,634.6358061421763,0.7880420002948085,60108.41713700029,3033.6122967738
1738670593,97,,Aggregated,185.400000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,393570,2644,100.0,634.5977584699922,0.7880420002948085,60108.41713700029,3034.3949310160833
1738670595,92,,Aggregated,177.500000,0.500000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,393680,2644,100.0,634.5802993548562,0.7880420002948085,60108.41713700029,3035.5721118675065
1738670596,92,,Aggregated,177.500000,0.500000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,393741,2644,100.0,634.5961271424127,0.7880420002948085,60108.41713700029,3037.142370238304
1738670597,92,,Aggregated,171.800000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,393793,2644,100.0,634.7013087955949,0.7880420002948085,60108.41713700029,3038.8024012615765
1738670598,92,,Aggregated,157.500000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,393867,2645,100.0,634.7213272058608,0.7880420002948085,60108.41713700029,3039.266072049702
1738670599,92,,Aggregated,140.900000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,393921,2645,100.0,634.8590860200925,0.7880420002948085,60108.41713700029,3040.396307889145
1738670600,92,,Aggregated,127.400000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,394023,2645,100.0,635.0302618049323,0.7880420002948085,60108.41713700029,3040.643490354624
1738670601,92,,Aggregated,111.900000,0.400000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,394070,2645,100.0,635.0979819705759,0.7880420002948085,60108.41713700029,3040.291927830081
1738670602,92,,Aggregated,103.400000,0.300000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,394179,2645,100.0,635.2327319556082,0.7880420002948085,60108.41713700029,3039.973928088508
1738670603,92,,Aggregated,92.300000,0.200000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,394222,2645,100.0,635.3070242890495,0.7880420002948085,60108.41713700029,3040.1754696592275
1738670604,92,,Aggregated,84.300000,0.100000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,394291,2646,100.0,635.4286329883936,0.7880420002948085,60108.41713700029,3041.692095432054
1738670605,93,,Aggregated,81.100000,0.100000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,394352,2646,100.0,635.6366641157637,0.7880420002948085,60108.41713700029,3043.7593013348483
1738670606,93,,Aggregated,69.100000,0.100000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,394453,2646,100.0,635.7793502722344,0.7880420002948085,60108.41713700029,3043.5223816272155
1738670607,93,,Aggregated,64.500000,0.200000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,394522,2646,100.0,635.7518038432958,0.7880420002948085,60108.41713700029,3044.0227896036217
1738670608,93,,Aggregated,66.700000,0.200000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,394591,2646,100.0,635.8639565953401,0.7880420002948085,60108.41713700029,3044.0238196005484
1738670609,93,,Aggregated,69.200000,0.200000,100,320,510,690,1300,2200,4400,7200,60000,60000,60000,394655,2646,100.0,636.0102535976683,0.7880420002948085,60108.41713700029,3044.5620656016013
