adservice_pod,cartservice_pod,checkoutservice_pod,currencyservice_pod,emailservice_pod,paymentservice_pod,productcatalogservice_pod,recommendationservice_pod,shippingservice_pod,adservice_vCPU,cartservice_vCPU,checkoutservice_vCPU,currencyservice_vCPU,emailservice_vCPU,paymentservice_vCPU,productcatalogservice_vCPU,recommendationservice_vCPU,shippingservice_vCPU,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,shippingservice_cpu,adservice_mem_,cartservice_mem_,checkoutservice_mem_,currencyservice_mem_,emailservice_mem_,paymentservice_mem_,productcatalogservice_mem_,recommendationservice_mem_,shippingservice_mem_,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,shippingservice_mem,adservice_res,cartservice_res,checkoutservice_res,currencyservice_res,emailservice_res,paymentservice_res,productcatalogservice_res,recommendationservice_res,shippingservice_res,adservice_req,cartservice_req,checkoutservice_req,currencyservice_req,emailservice_req,paymentservice_req,productcatalogservice_req,recommendationservice_req,shippingservice_req
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05661320000000008,0.013284866666663219,0.010203133333334335,0.010271266666669969,0.015941799999999753,0.009100433333334004,0.011469033333332846,0.014620366666667906,0.005703699999999874,0.024614434782608732,0.005776028985505748,0.004637787878788334,0.004668757575759077,0.007246272727272614,0.004136560606060912,0.005213196969696748,0.006645621212121775,0.002592590909090852,260370432.0,71954432.0,56684544.0,108797952.0,77221888.0,72908800.0,47669248.0,77877248.0,51314688.0,0.1875442550981873,0.05956692165798611,0.046925862630208336,0.09006754557291667,0.06392754448784722,0.060356987847222224,0.03946261935763889,0.05038638483717775,0.04248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04921233333333627,0.012056733333323185,0.013912499999999757,0.012297066666663643,0.010618666666666362,0.0054737666666672645,0.00796819999999722,0.015857199999997344,0.012106166666668135,0.021396666666667945,0.005242057971010081,0.006323863636363525,0.005589575757574383,0.004826666666666528,0.002488075757576029,0.0036219090909078273,0.007207818181816974,0.005502803030303698,259018752.0,72380416.0,56856576.0,102854656.0,77352960.0,72781824.0,48168960.0,77783040.0,51335168.0,0.18657064293806647,0.05991956922743055,0.047068277994791664,0.0851474338107639,0.06403605143229167,0.060251871744791664,0.039876302083333336,0.05032543249660787,0.04249742296006945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.035545766666666624,0.012755000000000412,0.01042729999999968,0.006386033333334732,0.010218166666667609,0.00986123333333353,0.006458533333329797,0.013027099999999335,0.013352066666664086,0.015454681159420272,0.005545652173913223,0.0047396818181816725,0.0029027424242430598,0.00464462121212164,0.004482378787878877,0.002935696969695362,0.005921409090908789,0.006069121212120039,259526656.0,70684672.0,54214656.0,103243776.0,76075008.0,72966144.0,48164864.0,78344192.0,46399488.0,0.18693648508308158,0.05851576063368055,0.044881184895833336,0.08546956380208333,0.06297810872395833,0.060404459635416664,0.03987291124131945,0.05068849643826323,0.038411458333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04928266666666635,0.010935800000000502,0.00899699999999939,0.009917733333334884,0.015649233333332783,0.009338999999999941,0.00662166666666811,0.018751699999999497,0.010989466666664309,0.021427246376811458,0.004754695652174131,0.004089545454545177,0.00450806060606131,0.007113287878787628,0.004244999999999973,0.0030098484848491403,0.00852349999999977,0.004995212121211049,260333568.0,71299072.0,54407168.0,103002112.0,76476416.0,71831552.0,48332800.0,77565952.0,46604288.0,0.18751770203927492,0.05902438693576389,0.04504055447048611,0.0852695041232639,0.06331041124131945,0.05946519639756945,0.04001193576388889,0.05018497710312076,0.038581000434027776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06624883333333097,0.014869200000005852,0.014064300000003034,0.010444533333331188,0.01776999999999968,0.006021133333333258,0.01960786666666839,0.018959133333335862,0.009817600000000462,0.028803840579709118,0.006464869565219936,0.006392863636365015,0.004747515151514177,0.00807727272727258,0.0027368787878787534,0.00891266666666745,0.008617787878789028,0.004462545454545664,277708800.0,71143424.0,54001664.0,103256064.0,76038144.0,71749632.0,48226304.0,77770752.0,47300608.0,0.20003304380664652,0.05889553493923611,0.04470486111111111,0.085479736328125,0.06294759114583333,0.059397379557291664,0.039923773871527776,0.05031748219131615,0.03915744357638889,0.009358571428569431,0.002021428571428571,0.0,0.00025610687022936305,0.0,0.0,0.00028755186721986866,0.004568749999976718,0.0007875000000021828,1.6444444444444444,1.711111111111111,0.0,6.355555555555555,0.0,0.0,11.177777777777777,1.3111111111111111,0.2666666666666666
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06857210000000198,0.04799796666666225,0.025470366666665238,0.04110949999999321,0.01656560000000127,0.010557966666667085,0.06631953333333059,0.03663386666666307,0.02000463333333376,0.029813956521739994,0.02086868115941837,0.011577439393938743,0.018686136363633275,0.007529818181818759,0.004799075757575947,0.030145242424241173,0.016651757575755943,0.009093015151515345,283312128.0,71233536.0,54329344.0,103419904.0,76541952.0,71778304.0,48521216.0,77045760.0,46989312.0,0.2040691087613293,0.058970133463541664,0.044976128472222224,0.08561537000868055,0.06336466471354167,0.05942111545138889,0.040167914496527776,0.049848414179104475,0.038899739583333336,0.0028306636155606404,0.0015574450084595668,0.11450000000000002,0.00021042287075646065,0.001716666666667152,0.0010479166666667275,0.00024893061427504984,0.004682467532467129,0.0002583333333333853,19.866666666666664,28.666666666666664,0.9777777777777776,82.39999999999999,1.0222222222222221,1.0222222222222221,178.2444444444444,22.111111111111107,7.044444444444444
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05590659999999919,0.1063279666666555,0.10256609999999758,0.109712266666664,0.021899833333333164,0.011849500000000526,0.21925196666666882,0.04757876666666713,0.033686400000002927,0.024307217391304,0.046229550724632834,0.04662095454545344,0.04986921212121091,0.00995446969696962,0.005386136363636603,0.09965998484848582,0.02162671212121233,0.01531200000000133,317693952.0,71159808.0,54898688.0,110194688.0,77017088.0,72028160.0,48496640.0,77316096.0,47144960.0,0.22883426170694865,0.058909098307291664,0.045447455512152776,0.09122382269965278,0.06375800238715278,0.05962795681423611,0.04014756944444445,0.05002332089552239,0.03902859157986111,0.0013999478079332183,0.009528238498788904,0.1684435483870968,0.00031021993543178605,0.0017499999999999998,0.0011342105263158148,0.0009585708094051284,0.009570016680567296,0.00023394396551724766,42.8,73.39999999999999,2.5999999999999996,220.15555555555554,2.6888888888888887,2.5999999999999996,409.91111111111104,52.93333333333333,20.73333333333333
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.10682146666666388,0.10656116666665791,0.0735556666666677,0.14329573333333578,0.019956200000001444,0.011079666666666791,0.2248786999999993,0.12998619999999997,0.025751766666667206,0.046444115942027776,0.046330942028981706,0.03343439393939441,0.06513442424242537,0.009071000000000655,0.005036212121212177,0.10221759090909058,0.059084636363636346,0.011705348484848731,333873152.0,72466432.0,57548800.0,104435712.0,77303808.0,72880128.0,92852224.0,78188544.0,47988736.0,0.24048810422960726,0.059990776909722224,0.04764133029513889,0.086456298828125,0.063995361328125,0.060333251953125,0.07686699761284722,0.05058779257123473,0.039727105034722224,0.0010599907063196376,0.010510803324099306,0.16790983606557378,0.00037285790313997636,0.0018312499999997272,0.001048461538461449,0.00037574008084746187,0.014981775700935014,0.00026300813008130376,47.822222222222216,80.64444444444443,2.8666666666666663,251.8444444444444,2.822222222222222,2.844444444444444,426.6855805555555,58.15555555555555,21.799999999999997
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1480941666666657,0.09202886666666928,0.08897016666666484,0.18126810000000357,0.013487099999999448,0.01040420000000021,0.22581083333333754,0.09222676666666606,0.018154566666665536,0.06438876811594162,0.04001255072463882,0.04044098484848401,0.08239459090909253,0.006130499999999749,0.004729181818181914,0.10264128787878979,0.04192125757575729,0.008252075757575243,236269568.0,72036352.0,56553472.0,103575552.0,77352960.0,73465856.0,96047104.0,78393344.0,49197056.0,0.17018445524924472,0.05963473849826389,0.04681735568576389,0.08574422200520833,0.06403605143229167,0.06081814236111111,0.07951185438368055,0.05072029765943012,0.04072740342881945,0.060191884057971205,0.03293375999999999,0.21653076923076928,0.0005250381808925776,0.0019928571428573507,0.001078358208955224,0.0004920290818286637,0.023818353028065543,0.00033242677824268083,13.622222222222222,83.22222222222221,2.8888888888888884,262.1111111111111,2.955555555555555,2.9111111111111105,466.99999999999994,60.288888888888884,21.222222222222218
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.15637003333333344,0.18062183333333148,0.09597216666666858,0.16655466666666902,0.018540799999999535,0.012385599999999879,0.2942171999999962,0.13517816666666627,0.040051166666667845,0.0679869710144928,0.07853123188405717,0.043623712121212986,0.07570666666666773,0.008427636363636151,0.0056298181818181265,0.13373509090908914,0.06144462121212104,0.01820507575757629,329363456.0,72159232.0,58245120.0,104759296.0,78770176.0,74829824.0,97251328.0,79044608.0,49131520.0,0.2372397800226586,0.05973646375868055,0.0482177734375,0.08672417534722222,0.06520928276909722,0.06194729275173611,0.0805087619357639,0.05114166383989145,0.040673149956597224,0.0021713846153846514,0.0014607972665146526,0.15080147058823531,0.000625878084179984,0.0018921052631577417,0.0010224358974358974,0.0003750261948899851,0.005624119496855112,0.00019443462897526372,58.222222222222214,97.6222222222222,3.3777777777777773,309.0666666666666,3.311111111111111,3.3999999999999995,549.7555555555555,70.75555555555555,25.84444444444444
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1442017000000002,0.16661706666667062,0.10563173333334058,0.1635964999999942,0.02950203333333358,0.014153399999999768,0.3614526000000021,0.12635673333333367,0.018278200000001257,0.06269639130434794,0.07244220289855245,0.048014424242427536,0.07436204545454281,0.013410015151515263,0.0064333636363635305,0.16429663636363734,0.05743487878787894,0.008308272727273297,40910848.0,72167424.0,58286080.0,105947136.0,78544896.0,71766016.0,95592448.0,78823424.0,49528832.0,0.029467994712990938,0.059743245442708336,0.04825168185763889,0.08770751953125,0.06502278645833333,0.059410942925347224,0.0791354709201389,0.050998558344640434,0.04100206163194445,0.007181972789115544,0.013773099054665169,0.15009740259740262,0.0005675628208592242,0.001896153846153958,0.0010993670886074844,0.0008356875000000052,0.020073828125000418,0.00035397643593518594,35.17777777777778,108.9111111111111,3.422222222222222,334.0444444444444,3.4222222222222216,3.4666666666666663,636.8888888888888,80.22222222222221,30.466666666666665
1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1403777666666656,0.14244913333333595,0.15404196666666697,0.1921222666666684,0.02004030000000133,0.014749966666666598,0.41390183333334035,0.15978166666667068,0.03892913333333278,0.06103381159420244,0.06193440579710259,0.07001907575757589,0.08732830303030381,0.009109227272727876,0.006704530303030271,0.18813719696970016,0.07262803030303212,0.017695060606060353,287301632.0,73400320.0,59113472.0,106237952.0,78557184.0,72171520.0,140279808.0,79396864.0,50036736.0,0.20694273980362538,0.06076388888888889,0.04893663194444445,0.0879482693142361,0.065032958984375,0.059746636284722224,0.11612955729166666,0.05136957259158752,0.041422526041666664,0.02457737142857151,0.00746394268009269,0.16600531914893618,0.00047910872313522765,0.0022845000000001163,0.0011095959595960182,0.00040312031468718015,0.01411996278575196,0.00022318634423897787,36.888888888888886,115.3111111111111,4.266666666666666,353.1555555555555,4.31111111111111,4.244444444444444,625.0097333333333,83.44444444444443,30.93333333333333
1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.11495916666666896,0.1551711333333363,0.1331423333333305,0.19337156666667094,0.022413499999998976,0.009793233333333736,0.4657507666666708,0.07978089999999914,0.044228300000001275,0.049982246376812596,0.06746571014492883,0.060519242424241136,0.0878961666666686,0.010187954545454079,0.00445146969696988,0.2117048939393958,0.03626404545454506,0.02010377272727331,308629504.0,73179136.0,58355712.0,168566784.0,76996608.0,72343552.0,143409152.0,79323136.0,50409472.0,0.22230515955438065,0.06058078342013889,0.048309326171875,0.13954671223958334,0.06374104817708333,0.05988905164930555,0.11872016059027776,0.05132187075983718,0.04173109266493055,0.001252912019826489,0.0053977906555599765,0.19779787234042556,0.0007373684394908626,0.0018252808988763719,0.0018034090909090578,0.00032231380915438094,0.017156124497992437,0.00033408521303257967,72.51111111111109,122.73333333333332,3.9111111111111105,385.29866666666663,3.955555555555555,3.8666666666666663,687.5555555555554,88.26666666666665,33.977777777777774
1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.07506996666666813,0.18247693333334306,0.16435709999999895,0.2135851999999972,0.016937566666666726,0.012931766666667007,0.47760990000000136,0.15208509999999933,0.03696513333333087,0.032639115942029624,0.07933779710145351,0.07470777272727225,0.09708418181818054,0.007698893939393966,0.005878075757575912,0.21709540909090969,0.0691295909090906,0.01680233333333221,41439232.0,73613312.0,57982976.0,180187136.0,77017088.0,70590464.0,142237696.0,79327232.0,49496064.0,0.02984858855740181,0.06094021267361111,0.04800075954861111,0.1491665310329861,0.06375800238715278,0.05843777126736111,0.11775037977430555,0.05132452086160109,0.040974934895833336,0.009772004132231723,0.015246969205835048,0.23505376344086024,0.0005460458278414221,0.0019388888888888596,0.0011690000000000146,0.0005575867768595016,0.03520332446808519,0.00033768382352939753,17.577777777777776,139.3111111111111,4.444444444444444,443.28888888888883,4.333333333333333,4.333333333333333,810.1333333333332,102.28888888888888,37.666666666666664
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.21594283333333048,0.1924841666666604,0.17629309999999804,0.30457346666666857,0.018807566666667223,0.011969400000000026,0.49469126666666435,0.1346668999999944,0.04316540000000183,0.09388818840579587,0.08368876811593931,0.08013322727272637,0.1384424848484857,0.008548893939394191,0.005440636363636375,0.22485966666666563,0.06121222727272472,0.019620636363637194,296660992.0,73572352.0,59637760.0,194625536.0,76156928.0,71565312.0,139591680.0,155242496.0,48758784.0,0.21368426642749244,0.060906304253472224,0.049370659722222224,0.16111924913194445,0.0630459255642361,0.059244791666666664,0.11555989583333333,0.10044150695386703,0.040364583333333336,0.02777559591373438,0.02385007778469198,0.2447566371681416,0.0011590244645213717,0.0019129032258065456,0.0010979338842975086,0.0004995016068413353,0.022100774454097475,0.0002849714285714228,73.55555555555554,143.17777777777775,5.222222222222221,438.4888888888888,5.399999999999999,5.199999999999999,809.8485155555554,102.09295999999999,39.39999999999999
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.1462026666666702,0.1663215333333331,0.1846129000000019,0.25365143333333057,0.021841133333333575,0.019230900000000398,0.5455608666666667,0.1905471333333319,0.048289433333332,0.06356637681159574,0.07231371014492745,0.0839149545454554,0.1152961060606048,0.009927787878787987,0.008741318181818362,0.24798221212121213,0.08661233333333268,0.021949742424241817,347099136.0,73592832.0,58245120.0,199118848.0,76558336.0,71614464.0,140988416.0,157147136.0,48504832.0,0.25001475169939574,0.060923258463541664,0.0482177734375,0.16483900282118055,0.06337822808159722,0.059285481770833336,0.11671617296006945,0.10167380427408412,0.040154351128472224,0.003826627651792129,0.017663164477798515,0.2487801724137931,0.000579847947288362,0.002762295081967213,0.0010979166666666667,0.0005755029877747987,0.011447938144330136,0.0003559643255295299,58.77777777777777,143.3111111111111,5.377777777777777,441.5555555555555,5.444444444444444,5.377777777777776,810.5777777777777,104.73333333333332,40.222222222222214
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.07357810000000124,0.1942773999999948,0.16001590000000002,0.2545892000000016,0.023380900000000794,0.00984986666666714,0.6089532333333338,0.2276698999999999,0.04862083333333279,0.031990478260870106,0.08446843478260645,0.07273450000000001,0.11572236363636437,0.010627681818182178,0.0044772121212123366,0.2767969242424244,0.10348631818181812,0.022100378787878537,149168128.0,73633792.0,55840768.0,193167360.0,78180352.0,71651328.0,140546048.0,158928896.0,49360896.0,0.10744547771903323,0.06095716688368055,0.046227349175347224,0.159912109375,0.06472100151909722,0.059315999348958336,0.11634996202256945,0.10282659854138398,0.040863037109375,0.0,0.012479347500748961,0.23357851239669422,0.0005651294343240808,0.0032925619834710267,0.001096694214876009,0.0005819651200695358,0.008357935510887768,0.00040105555555555234,0.2222222222222222,147.26666666666665,5.355555555555555,457.71111111111105,5.355555555555555,5.355555555555555,819.0666666666666,105.35555555555554,39.577777777777776
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.21328696666666927,0.2695182333333378,0.08326573333333727,0.270186266666664,0.01910193333333344,0.009017999999999422,0.6076140000000054,0.21030470000000073,0.026105266666665253,0.0927334637681171,0.1171818405797121,0.03784806060606239,0.12281193939393817,0.008682696969697017,0.004099090909090646,0.2761881818181843,0.09559304545454578,0.01186603030302966,305291264.0,76009472.0,56115200.0,189067264.0,78512128.0,71688192.0,140734464.0,161579008.0,49344512.0,0.2199006325528701,0.0629238552517361,0.046454535590277776,0.1565178765190972,0.06499565972222222,0.059346516927083336,0.11650594075520833,0.10454121438263228,0.04084947374131945,0.0037913776944704454,0.007988740511667139,0.1899791666666667,0.0006764826083007855,0.0019117886178861316,0.0011122950819671892,0.0006252281200941921,0.008086011450381396,0.00039397528321316654,94.95555555555555,158.46666666666664,5.288888888888888,490.91111111111104,5.333333333333332,5.377777777777776,903.2444444444444,116.46666666666665,42.798566021524486
1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.10099736666666104,0.1867362000000109,0.18755663333333814,0.3004289000000031,0.015292766666666088,0.01553546666666629,0.5226773333333328,0.18311016666666557,0.06576639999999921,0.043911898550722195,0.08118965217391778,0.08525301515151733,0.13655859090909228,0.006951257575757312,0.007061575757575586,0.23758060606060571,0.08323189393939344,0.02989381818181782,43261952.0,77107200.0,63311872.0,193486848.0,76304384.0,72044544.0,185118720.0,153694208.0,48443392.0,0.03116148980362538,0.06383260091145833,0.05241224500868055,0.16017659505208334,0.0631679958767361,0.059641520182291664,0.15324910481770831,0.0994397684871099,0.04010348849826389,0.009534785202863954,0.013115620660927514,0.28086400000000006,0.0006049388269161641,0.0020991803278689,0.001021900826446293,0.000430523811165053,0.01110844452916515,0.00041023185483869576,32.02222222222222,158.97777777777776,5.555555555555555,492.5555555555555,5.644444444444444,5.51111111111111,868.9273333333333,114.17777777777778,44.06666666666666
1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0030379666666628205,0.15737536666667135,0.1863177333333321,0.29031286666667355,0.018312633333332922,0.018362266666666,0.5920761666666686,0.1611059666666667,0.046289033333334825,0.001320855072462096,0.06842407246377015,0.08468987878787822,0.13196039393939707,0.008323924242424055,0.008346484848484544,0.26912553030303116,0.07322998484848486,0.021040469696970373,43315200.0,77516800.0,59293696.0,190459904.0,83079168.0,72282112.0,187416576.0,154374144.0,48701440.0,0.03119984422205438,0.06417168511284722,0.04908582899305555,0.15767076280381945,0.06877644856770833,0.059838189019097224,0.1551513671875,0.09987968537991859,0.04031711154513889,0.0,0.019798438783894926,0.19195794392523366,0.0005444552694002141,0.002561965811965812,0.0009888429752065635,0.00042030245929361833,0.012353862173419227,0.0004940768409818462,0.0,161.26666666666665,5.155555555555555,521.6666666666666,5.066666666666666,5.088888888888889,916.5555555555554,116.08888888888887,42.288888888888884
2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.19655819999999646,0.2701141999999891,0.12122526666667,0.2730032666666602,0.0301635000000014,0.01779346666666678,0.5515487333333343,0.26971213333333993,0.04794900000000173,0.08546008695652021,0.11744095652173439,0.05510239393939545,0.12409239393939099,0.013710681818182455,0.008087939393939446,0.2507039696969702,0.12259642424242723,0.021795000000000786,536518656.0,77582336.0,59371520.0,193818624.0,81031168.0,70582272.0,187834368.0,155852800.0,48611328.0,0.3864532194108762,0.06422593858506945,0.04915025499131945,0.16045125325520831,0.0670810275607639,0.058430989583333336,0.15549723307291666,0.10083637211668928,0.040242513020833336,0.027676005453306035,0.01623603931071642,0.25690178571428574,0.0006634830522624672,0.0022504672897197893,0.0011047619047619048,0.0004898348277489429,0.011194417744916748,0.0004202290076335995,65.08920396462064,164.46746768992202,4.622246914677689,532.5360820974759,4.755555555555555,4.688888888888888,939.0708258638655,119.31172842249778,45.73351902059844
2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.3375710999999955,0.2389870333333268,0.15983026666666167,0.26309013333333364,0.019257966666666942,0.014641299999999547,0.6335007999999958,0.2753915333333313,0.05119979999999866,0.14677004347825892,0.10390740579709862,0.07265012121211893,0.11958642424242436,0.008753621212121336,0.006655136363636157,0.28795490909090715,0.12517796969696876,0.023272636363635753,619671552.0,77774848.0,59404288.0,192888832.0,81514496.0,71708672.0,188661760.0,156180480.0,51580928.0,0.4463480692975831,0.06438530815972222,0.04917738172743055,0.15968153211805558,0.06748114691840278,0.059363471137152776,0.1561821831597222,0.1010483802578019,0.042700873480902776,0.002204301801801834,0.015259341238471965,0.272155737704918,0.0007303301926123477,0.0021656000000000934,0.0011135245901639226,0.0004277390461240117,0.00984509025270738,0.0004066375968992368,98.9111111111111,167.9111111111111,5.266666666666666,527.9333333333333,5.3999999999999995,5.377777777777777,957.8888888888888,122.57777777777775,45.37777777777777
2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.21353496666666924,0.2111682999999933,0.16251156666667158,0.3348202000000048,0.01670669999999935,0.009257166666666686,0.7096340666666556,0.28073053333333414,0.06528390000000096,0.09284128985507359,0.09181230434782317,0.07386889393939616,0.15219100000000219,0.007593954545454249,0.004207803030303039,0.3225609393939344,0.12760478787878826,0.029674500000000437,373784576.0,73527296.0,59564032.0,200900608.0,81608704.0,72843264.0,187707392.0,151179264.0,51785728.0,0.2692362160120846,0.06086900499131945,0.049309624565972224,0.1663140190972222,0.06755913628472222,0.060302734375,0.1553921169704861,0.09781260600407055,0.042870415581597224,0.0019124448799608376,0.0019247522236340592,0.27541240875912404,0.0005462096321820663,0.001858823529411679,0.0011083333333334105,0.00040816610279464216,0.005935584461867499,0.0003770120259019521,91.64444444444443,173.2,6.0666666666666655,551.6888888888889,6.133333333333333,5.977777777777777,956.6444444444444,122.6,48.71111111111111
2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.12228930000000217,0.25173429999999825,0.17480146666666768,0.2966806000000034,0.021402199999999993,0.010536300000000172,0.558207366666664,0.24677606666666704,0.03161506666666961,0.05316926086956616,0.10944969565217316,0.07945521212121258,0.1348548181818197,0.009728272727272723,0.00478922727272735,0.25373062121212,0.11217093939393954,0.014370484848486187,317390848.0,74084352.0,58093568.0,203632640.0,78573568.0,73019392.0,187138048.0,153227264.0,52350976.0,0.22861593655589124,0.061330159505208336,0.04809231228298611,0.1685757107204861,0.06504652235243055,0.060448540581597224,0.15492078993055558,0.09913765688602443,0.04333835177951389,0.05250063671400421,0.008809290722761685,0.21557079646017704,0.0006401660390277263,0.0016960176991149926,0.0010642241379310723,0.0003750927666136641,0.00938185033507066,0.0003514098690835932,44.46666666666666,163.66666666666666,5.111111111111111,513.5999999999999,5.044444444444444,5.133333333333333,923.2222222222222,118.59999999999998,44.17628750675881
2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.16931083333333513,0.12863460000000182,0.11591353333333244,0.2562668000000016,0.017845333333334185,0.012749466666666839,0.5159583666666682,0.23958259999999806,0.04503789999999981,0.07361340579710224,0.055928086956522544,0.052687969696969296,0.11648490909090983,0.00811151515151554,0.005795212121212199,0.23452653030303094,0.10890118181818093,0.02047177272727264,379187200.0,75395072.0,60346368.0,201490432.0,78761984.0,71180288.0,192397312.0,155496448.0,52383744.0,0.27312771431268884,0.062415228949652776,0.049957275390625,0.1668023003472222,0.06520250108506945,0.05892605251736111,0.1592746310763889,0.10060581326322932,0.043365478515625,0.0022432345679012323,0.037113337302768466,0.2927692307692308,0.0006823113658070537,0.002390654205607504,0.0010188679245283707,0.0003594241811994894,0.019544281644282017,0.0004259136212624488,83.28888888888888,147.48888888888888,4.71111111111111,461.1555555555555,4.777777777777777,4.688888888888888,831.4666666666666,106.6222222222222,39.68888888888888
2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.32402646666666707,0.12640940000001138,0.18158170000000004,0.31192486666667063,0.035260066666666035,0.015236099999999433,0.43387163333333756,0.23059370000000143,0.06131233333333436,0.1408810724637683,0.05496060869565713,0.08253713636363638,0.1417840303030321,0.016027303030302743,0.006925499999999743,0.19721437878788067,0.10481531818181883,0.02786924242424289,506597376.0,73605120.0,67166208.0,202625024.0,76398592.0,75390976.0,193593344.0,153567232.0,49278976.0,0.36490098659365555,0.060933430989583336,0.05560302734375,0.16774156358506945,0.06324598524305555,0.06241183810763889,0.16026475694444445,0.09935761533242876,0.040795220269097224,0.07694001831501837,0.02510175786787596,0.380868,0.0005944884063305147,0.0028518656716417477,0.0011360902255638987,0.0004375954103267602,0.009656132445140866,0.00038046875000000754,24.911398556844613,157.26930109199745,6.0001126076069395,481.6749877761479,5.933333333333333,5.977777777777777,892.0358625594523,113.73537508704862,44.77837044939325
2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.17310533333333233,0.17681439999999687,0.19872300000000298,0.24488706666666124,0.028307399999999917,0.016314100000000546,0.5841130999999999,0.22740503333333068,0.02134730000000218,0.07526318840579668,0.07687582608695517,0.09032863636363771,0.11131230303030057,0.012866999999999962,0.007415500000000247,0.2655059545454545,0.10336592424242302,0.009703318181819172,594780160.0,73220096.0,64212992.0,201117696.0,77717504.0,75730944.0,194633728.0,154017792.0,49967104.0,0.42841885385196377,0.060614691840277776,0.05315823025173611,0.16649373372395831,0.06433783637152778,0.06269327799479167,0.1611260308159722,0.09964912652645862,0.04136488172743055,0.002522293307086605,0.03320312408330877,0.2551666666666667,0.0005730891108123675,0.001838532110091823,0.0010842592592592458,0.0003195808226355782,0.012746849593496078,0.0003570155902004519,88.48888888888888,150.4222222222222,4.888888888888888,465.8888888888888,4.866666666666666,4.866666666666666,843.4666666666666,107.37777777777777,40.288888888888884
2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.24039890000000314,0.10094483333332391,0.13084120000000135,0.30538443333333254,0.022577900000000758,0.01544143333333352,0.6600578666666697,0.22636390000000073,0.04850143333333487,0.10452126086956659,0.0438890579710104,0.05947327272727334,0.1388111060606057,0.010262681818182162,0.0070188333333334185,0.30002630303030436,0.10289268181818215,0.02204610606060676,644022272.0,73048064.0,62533632.0,201379840.0,78188544.0,76378112.0,195407872.0,152154112.0,47964160.0,0.46388783987915405,0.06047227647569445,0.051767985026041664,0.1667107476128472,0.064727783203125,0.0632290310329861,0.1617668999565972,0.0984433302238806,0.03970675998263889,0.0015676409880186891,0.021199860810393174,0.2875929203539823,0.0006770973638637875,0.0018537383177571998,0.0011028301886791905,0.0003405405405405371,0.013362757731958589,0.0005108379888268124,83.86381963886296,142.88888888888889,4.7555555555555555,461.0666666666666,4.8,4.777777777777777,806.0888888888888,102.68888888888888,39.62222222222222
